lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
68,0,76.22,3,29,4,11,4,0,0,0
151,1,143.28,12,29,4,3,0,0,0,0
3,0,65.0,12,10,2,1,0,0,0,1
6,0,86.5,12,18,4,1,0,0,1,1
85,3,125.1,5,13,4,1,0,3,0,1
9,0,169.0,7,23,4,1,0,0,0,0
28,0,57.0,2,26,3,2,1,0,0,1
59,1,96.9,12,4,4,2,2,0,3,1
0,0,0.0,9,22,1,1,0,0,0,1
33,0,108.0,10,2,4,1,2,3,0,1
108,2,140.0,12,25,4,2,2,0,3,1
159,1,87.72,9,18,3,3,2,3,0,1
97,2,104.96,7,23,4,1,2,0,3,1
33,1,109.0,10,28,4,2,2,3,0,0
62,1,105.3,7,17,4,1,2,0,0,1
40,0,109.8,8,28,4,0,1,0,0,1
76,0,131.4,7,2,4,1,0,0,3,0
20,0,6.0,1,4,1,2,1,0,4,1
2,1,67.0,4,20,2,1,0,0,0,1
40,1,73.1,3,7,4,2,1,3,0,1
239,1,80.75,10,24,4,3,1,3,0,1
124,0,94.5,8,8,4,1,2,1,0,0
142,1,129.0,6,10,4,2,1,0,3,1
133,0,126.0,7,11,4,1,1,0,0,1
5,1,89.0,3,21,4,1,1,3,0,1
29,3,143.03,10,3,4,2,1,0,0,1
36,1,114.3,3,12,4,1,1,0,3,0
174,0,90.95,9,8,3,3,0,0,3,1
55,2,144.0,8,31,4,3,0,1,0,1
5,2,177.0,5,3,4,2,0,0,3,1
108,1,77.03,4,30,4,1,2,0,0,1
18,0,80.75,5,30,3,3,1,0,0,1
65,0,177.3,7,27,4,3,0,0,5,0
98,0,71.4,9,21,3,3,1,0,0,0
90,0,123.08,5,20,3,2,2,0,4,1
48,1,119.85,5,7,4,4,2,0,0,1
217,2,158.95,8,8,4,4,1,0,5,0
5,2,184.0,9,7,4,1,0,0,3,1
72,1,85.5,4,18,4,0,1,3,0,0
68,1,135.9,5,10,4,3,0,0,0,1
0,0,149.0,9,2,4,1,0,3,0,1
172,1,137.7,8,11,4,3,0,0,3,0
115,0,1.0,2,27,4,1,0,0,0,1
128,0,103.5,8,9,4,5,0,3,0,0
81,1,190.8,10,10,4,3,1,0,5,1
11,1,119.0,4,18,4,0,1,0,0,1
10,1,121.0,6,9,4,1,0,0,0,1
2,1,69.5,1,9,4,1,0,3,0,1
45,1,139.5,10,7,4,2,2,0,3,0
120,0,152.1,9,26,4,1,1,0,0,0
303,0,78.0,8,19,4,3,2,0,0,0
59,0,67.5,3,13,4,1,2,3,0,1
28,2,121.33,4,11,4,2,1,0,3,1
63,2,121.5,7,23,4,1,0,0,0,1
84,0,104.4,10,25,4,5,0,0,3,0
11,0,77.0,10,19,3,2,1,0,0,1
2,0,93.0,1,24,4,2,2,0,0,1
7,0,151.0,7,11,4,2,1,0,0,1
203,0,116.1,9,27,4,3,0,3,0,0
232,1,104.13,8,29,4,10,4,0,3,0
82,2,129.59,6,9,4,3,0,0,3,1
1,0,69.5,1,14,3,2,0,0,0,1
4,0,98.32,5,15,2,2,2,0,0,1
53,1,107.1,7,3,4,1,2,3,0,1
1,0,89.0,1,6,4,1,0,0,0,1
59,1,127.8,11,18,4,2,0,1,0,0
15,2,166.6,5,29,4,2,2,0,5,1
0,0,158.0,6,2,4,1,0,0,0,1
7,0,71.6,1,8,4,3,2,0,0,1
85,2,89.7,11,14,4,3,1,0,0,1
14,1,110.0,10,15,3,2,0,0,0,1
145,1,105.3,6,28,4,2,0,0,0,1
61,2,140.4,5,28,4,1,1,0,3,1
61,0,68.85,7,8,4,8,2,0,0,0
120,0,146.7,7,12,4,3,0,0,3,1
78,0,45.5,3,7,3,3,1,0,0,1
7,0,148.0,3,23,4,3,0,0,3,1
87,1,98.25,9,15,4,3,0,0,0,1
95,1,77.86,12,7,4,4,0,0,1,1
72,1,115.0,9,14,2,2,0,3,0,0
40,2,98.1,3,10,4,3,1,0,0,1
129,1,100.8,3,29,4,5,0,1,0,1
0,0,103.2,5,18,3,1,0,3,0,1
110,1,76.5,4,9,4,2,2,3,0,0
48,2,142.2,9,2,4,1,0,0,3,1
3,0,93.0,2,27,4,1,0,0,0,1
65,0,146.7,7,26,4,3,0,0,3,0
2,0,92.0,3,16,3,1,0,3,0,1
34,1,89.1,6,26,4,0,2,3,0,1
102,0,40.67,1,3,3,1,2,0,0,1
91,0,67.95,3,21,4,3,1,3,0,1
23,0,68.0,3,17,3,4,2,0,0,1
24,2,207.0,4,14,4,3,0,0,5,1
22,2,149.0,9,15,4,1,0,0,0,1
48,0,94.5,10,23,4,2,2,0,0,1
2,0,94.0,10,30,0,0,2,0,3,1
37,0,77.0,3,13,2,0,1,0,0,1
2,2,147.0,3,27,4,2,2,0,3,1
9,2,166.0,7,13,4,3,0,0,3,1
16,1,98.0,1,15,4,2,1,0,0,1
29,0,104.77,2,3,4,3,0,0,3,1
11,1,89.0,1,29,4,2,1,0,0,1
159,2,134.46,9,30,4,3,2,0,3,0
17,2,238.15,9,17,4,2,2,0,6,1
18,3,75.0,11,8,2,1,0,0,0,1
35,0,85.5,9,17,3,1,1,0,0,1
1,1,0.0,8,12,1,2,0,0,0,1
35,1,75.0,10,26,3,2,1,0,3,1
13,0,107.8,2,29,4,3,1,1,0,1
35,1,175.5,10,15,4,1,1,0,3,1
61,0,94.5,7,17,4,0,2,3,0,0
0,1,110.7,6,9,4,1,0,0,0,1
37,0,65.0,5,8,2,0,1,0,0,1
164,0,115.6,8,30,3,3,0,0,3,0
7,1,85.85,3,5,4,1,2,0,3,1
30,1,96.9,11,15,4,4,0,0,3,0
18,1,151.0,7,3,4,0,1,0,0,1
69,0,69.6,3,10,4,3,1,0,0,1
32,1,89.3,2,5,4,2,0,0,3,1
56,0,118.8,4,22,4,2,1,0,3,0
8,1,93.5,2,17,4,4,0,0,0,1
104,2,88.01,7,2,4,1,2,0,0,1
1,0,80.0,11,3,3,3,0,0,0,1
168,0,159.3,9,19,4,1,1,0,3,0
214,1,100.51,8,18,4,6,2,0,3,0
26,0,124.7,5,11,4,4,2,3,0,0
22,1,174.0,12,17,4,1,0,0,5,1
267,0,80.75,10,25,3,2,0,0,0,1
41,2,142.2,9,1,4,1,0,0,3,1
39,0,120.6,4,20,4,4,1,0,3,0
11,1,120.0,10,30,4,0,1,3,0,0
39,1,74.88,10,23,4,2,1,0,0,1
36,1,177.77,9,24,4,5,2,0,5,1
13,0,77.25,1,21,4,3,0,0,1,1
54,1,64.37,11,11,4,2,1,3,0,1
67,0,185.1,4,27,4,3,0,0,5,0
1,0,76.0,2,29,3,2,1,0,0,1
18,2,155.0,11,6,4,0,2,0,0,1
41,1,60.0,11,1,3,3,2,0,3,1
0,2,155.0,9,15,4,1,0,0,3,1
157,2,101.58,7,11,4,3,1,0,0,0
30,1,144.9,8,5,4,2,0,0,0,1
29,1,99.49,4,15,4,7,3,0,0,0
60,0,128.85,5,16,4,2,1,0,0,1
24,0,132.0,12,20,3,1,0,1,0,1
162,2,130.5,7,16,4,1,1,0,0,0
181,0,85.5,8,25,4,1,0,3,0,0
4,1,139.0,7,8,4,2,1,3,0,1
0,0,75.0,12,21,2,0,1,0,0,1
349,0,90.0,10,4,3,5,1,0,0,1
0,0,56.0,12,22,4,1,0,3,0,1
109,2,129.59,6,8,4,3,0,0,3,1
189,0,72.76,10,19,3,5,2,0,0,1
52,0,85.5,4,18,4,1,1,3,0,1
57,1,74.8,12,5,4,3,1,3,0,1
119,0,85.5,6,28,4,1,0,3,0,0
39,1,67.5,2,13,4,1,2,3,0,1
6,1,43.5,12,25,3,2,2,0,0,1
17,1,80.3,1,21,4,1,0,0,0,1
27,1,130.92,2,28,4,3,2,0,3,1
93,1,109.83,8,13,4,1,0,0,1,1
21,0,79.0,3,14,4,1,1,3,0,1
74,2,121.2,4,17,4,3,2,0,3,1
15,0,216.86,5,29,4,5,2,1,3,0
25,1,60.0,12,27,3,3,0,0,0,1
116,1,111.92,5,12,4,3,2,0,0,1
133,2,105.3,7,12,4,3,0,0,0,1
9,2,0.0,9,11,1,0,1,0,6,1
150,1,109.8,8,27,4,1,0,0,3,1
59,1,109.8,8,31,4,3,0,0,0,1
5,2,122.48,12,30,4,2,2,0,0,1
77,2,118.8,7,26,4,4,0,0,3,1
47,0,85.5,10,18,3,3,0,0,0,1
156,0,108.9,8,11,4,1,0,0,0,0
146,0,186.3,8,11,4,2,0,0,5,1
5,1,12.0,9,2,3,1,0,0,0,1
65,0,76.93,3,31,4,3,1,3,0,0
212,0,81.77,6,19,4,0,2,0,0,0
4,0,96.0,12,21,4,1,1,0,0,1
100,0,150.3,8,24,4,4,0,0,3,0
6,1,110.0,5,24,2,2,0,0,0,1
1,0,90.0,8,21,4,2,1,0,0,1
103,0,126.9,6,11,4,1,1,0,0,0
81,0,75.0,12,16,3,2,1,0,0,1
45,1,94.5,10,22,4,2,0,0,0,1
7,1,82.66,6,26,4,0,2,3,0,1
22,0,84.33,3,3,4,3,0,3,0,1
173,1,98.1,10,1,4,1,2,3,0,1
50,1,162.4,10,30,4,3,2,1,3,0
3,0,65.0,9,27,2,0,2,0,0,1
144,3,126.9,9,12,4,3,1,0,0,1
104,1,110.1,5,4,4,3,0,0,0,1
64,1,126.0,11,18,4,2,1,0,3,1
94,0,146.7,7,7,4,3,2,0,3,0
12,1,86.0,3,7,4,1,1,0,0,1
47,2,140.53,8,31,4,5,2,0,3,1
27,1,142.0,12,6,4,3,0,1,0,1
22,3,119.25,9,17,4,3,1,0,0,1
14,2,159.33,6,12,4,1,2,0,3,1
4,1,88.0,2,12,4,2,0,3,0,1
10,1,120.35,5,29,4,0,1,0,0,1
1,1,175.0,7,8,4,1,0,0,3,1
3,0,121.0,5,12,4,3,2,3,0,1
100,1,94.5,7,23,4,1,2,3,0,1
184,0,125.1,10,4,4,3,0,0,0,0
25,1,109.4,4,17,4,3,2,0,0,1
35,2,128.7,4,18,4,1,1,0,3,1
152,0,71.0,1,20,3,1,0,0,0,1
122,0,67.0,11,25,2,1,0,0,0,1
72,0,75.82,6,26,4,2,2,0,0,1
2,0,67.66,1,3,4,0,2,0,0,1
29,2,139.0,9,9,4,1,0,3,0,1
36,1,135.9,8,11,4,1,0,0,0,0
0,0,66.13,9,4,3,2,1,0,0,1
86,0,127.8,4,20,4,2,0,0,3,0
0,2,0.0,2,10,1,1,0,0,3,1
1,2,152.0,9,9,4,3,0,0,0,1
32,1,83.9,2,22,4,2,1,0,0,1
39,1,107.0,12,29,4,1,0,0,0,1
160,0,106.75,8,8,4,5,2,3,0,0
0,0,75.0,12,15,2,1,0,0,0,1
134,1,71.0,4,19,3,4,0,0,0,1
75,0,135.9,8,14,4,0,2,0,0,0
18,2,174.0,9,15,4,3,0,0,3,1
204,0,61.38,10,9,3,2,2,0,0,1
71,1,155.49,11,8,4,5,1,0,5,1
91,0,85.5,4,25,4,2,1,3,0,0
2,0,94.0,11,2,0,2,0,0,3,0
68,1,96.6,10,30,4,1,2,0,0,1
51,3,108.0,10,9,4,0,2,3,0,1
45,1,123.3,3,14,4,1,1,0,3,1
45,0,80.3,1,23,4,1,1,0,0,1
141,1,111.68,7,3,4,5,2,0,0,1
32,0,176.4,10,6,4,3,1,0,3,0
14,1,80.0,8,18,4,2,0,3,0,1
92,0,150.3,8,20,4,2,2,0,3,0
30,2,125.1,9,15,4,1,0,3,0,1
296,0,56.01,10,24,4,4,2,0,1,0
134,0,96.3,4,29,4,2,0,0,0,1
20,0,109.65,6,12,4,0,1,0,0,1
68,0,49.5,9,29,3,2,0,0,0,1
23,1,78.3,1,28,4,3,1,0,0,1
85,3,149.4,9,8,4,3,0,0,3,1
107,1,46.63,12,23,4,4,2,0,0,1
7,1,139.0,9,11,4,0,2,0,0,1
20,1,86.0,2,8,4,5,3,0,0,0
16,0,129.0,6,17,4,2,1,3,0,0
20,0,48.33,1,4,3,5,1,0,0,1
68,1,108.38,4,24,4,2,2,0,0,0
41,1,158.95,7,31,3,3,2,0,4,1
50,1,94.5,10,18,4,3,2,0,0,1
8,1,159.33,6,29,4,3,0,0,3,0
53,0,80.2,2,27,4,4,2,0,0,1
52,0,74.8,12,4,4,2,2,3,0,0
81,2,143.1,5,12,4,3,0,0,0,1
153,0,80.75,6,26,4,5,2,0,0,0
11,0,1.48,12,30,4,2,0,0,3,1
17,1,125.8,12,29,4,3,1,0,3,1
200,0,129.54,9,20,4,8,2,0,0,0
121,1,99.45,5,2,4,3,1,0,0,1
8,1,84.7,10,27,4,1,0,3,0,1
26,1,108.58,11,11,4,2,2,0,3,1
322,0,80.0,5,19,4,3,1,0,0,0
10,2,100.38,11,22,4,5,1,0,0,1
46,1,59.56,3,12,4,2,2,0,0,1
32,1,136.52,8,14,4,0,1,0,3,1
7,1,128.0,8,23,4,1,0,3,0,1
12,1,112.42,8,6,4,1,2,0,0,1
2,1,102.0,2,12,3,2,2,0,0,1
313,0,77.69,12,23,4,7,3,0,0,0
36,2,120.0,3,16,4,3,0,0,3,1
33,2,152.1,7,1,4,1,0,0,0,1
2,1,0.0,10,21,1,1,0,0,6,1
108,0,137.7,7,24,4,1,2,0,3,0
36,3,0.0,7,20,4,0,0,0,5,1
96,0,119.85,5,7,4,3,2,0,0,0
39,1,116.1,3,6,4,3,2,0,0,0
33,1,131.88,11,6,4,3,2,0,0,1
28,1,130.66,7,2,4,3,2,3,0,1
61,0,87.3,3,10,4,3,0,0,3,0
139,1,62.0,2,11,3,3,0,0,3,1
109,0,0.0,10,3,1,1,1,0,0,1
169,1,137.7,8,12,4,2,1,0,3,0
8,2,105.67,8,28,4,4,2,0,0,1
100,1,86.09,4,8,4,5,2,0,0,1
3,0,79.0,3,21,2,0,1,0,0,1
129,1,112.03,5,11,4,4,1,0,3,0
1,3,166.0,6,11,4,1,1,0,3,1
175,2,112.5,7,23,4,1,1,0,0,0
5,0,65.0,10,27,2,1,0,0,0,1
25,1,151.0,7,7,4,1,0,0,0,1
38,0,137.52,9,16,4,2,0,0,4,1
35,1,72.9,2,13,4,1,1,0,0,0
6,0,148.5,4,8,4,2,2,0,3,0
57,1,40.0,7,20,2,3,0,0,0,1
23,1,110.5,9,4,3,2,2,0,3,1
21,1,136.0,4,11,4,2,1,0,3,1
65,1,156.61,12,26,4,3,1,0,5,1
1,0,88.0,3,2,2,1,0,0,0,1
88,0,106.25,10,22,3,4,2,1,0,1
67,0,85.5,4,3,4,1,2,3,0,0
48,0,68.0,12,1,3,3,2,0,0,1
0,2,93.5,7,23,4,1,0,0,3,1
7,1,144.86,11,6,4,5,2,0,0,1
2,1,0.0,1,27,1,1,0,0,0,1
20,0,76.0,1,10,2,0,1,0,0,1
17,1,124.0,9,11,4,0,2,0,0,1
4,0,90.0,10,19,4,0,1,0,0,1
72,0,76.5,4,3,4,1,2,0,0,0
4,0,169.0,9,15,4,3,2,0,0,1
244,1,92.4,10,30,4,1,2,3,0,1
36,3,149.0,11,11,4,2,0,0,3,1
24,1,141.0,3,26,4,1,1,0,0,1
6,1,74.0,11,8,2,1,0,0,0,1
128,0,67.22,3,18,4,2,1,0,0,1
128,1,105.4,5,4,3,3,0,0,0,1
20,0,84.0,10,18,3,1,2,0,3,1
59,2,79.05,3,20,4,3,2,3,0,1
151,1,100.5,8,5,4,2,1,3,0,0
140,0,113.9,7,31,4,3,2,0,3,0
116,1,87.08,10,24,4,3,1,3,0,1
35,2,74.8,12,2,4,2,2,3,0,1
37,0,71.25,10,29,3,3,1,0,3,1
56,0,71.52,2,8,4,2,1,0,1,1
123,0,110.33,3,30,4,3,0,0,3,0
28,0,113.1,4,12,4,3,0,0,0,1
1,1,0.0,11,9,1,4,2,0,0,1
3,0,189.75,2,29,4,3,1,0,5,1
12,1,117.04,10,1,4,2,0,3,0,1
36,0,85.5,5,21,3,1,2,0,0,1
73,1,56.38,3,24,3,3,0,0,0,1
13,2,75.0,8,7,4,1,0,0,0,1
155,0,95.2,8,21,4,5,3,0,0,0
62,0,80.3,3,4,4,2,1,0,0,0
18,1,94.96,10,31,4,2,2,0,0,1
5,0,65.0,9,28,2,0,1,0,0,1
0,0,119.0,4,26,4,1,0,3,0,1
119,0,140.4,5,27,4,2,1,0,3,0
49,1,140.4,5,13,4,3,2,0,3,1
151,1,120.7,7,6,4,4,1,0,3,0
41,0,76.5,3,15,4,1,0,0,0,0
63,1,88.4,11,29,4,4,0,0,0,0
4,1,69.0,3,15,2,3,0,0,0,1
64,0,105.93,8,23,3,8,2,0,0,1
36,2,88.4,12,21,4,4,1,0,0,1
186,0,137.7,8,27,4,1,0,0,3,0
105,5,96.9,9,29,3,3,1,0,0,1
30,2,109.8,8,30,4,4,0,0,0,1
122,0,85.5,7,16,4,2,0,0,0,0
97,1,125.1,9,6,4,4,0,3,0,1
5,4,154.0,9,17,4,1,1,3,0,1
66,1,105.0,11,27,3,5,2,0,0,1
2,1,75.0,2,21,3,0,1,3,0,1
44,3,96.3,10,31,4,1,0,0,0,1
186,1,130.05,8,15,4,4,1,0,3,0
10,0,79.0,11,7,0,3,1,0,0,0
74,0,177.3,11,7,4,3,1,0,0,1
50,1,93.5,3,21,4,3,1,0,0,1
227,0,106.0,10,10,2,2,1,0,4,0
169,1,105.3,8,12,4,2,1,0,0,0
4,1,1.0,1,22,1,2,0,0,6,1
96,0,180.3,4,28,4,3,0,0,5,0
199,0,119.0,12,28,4,4,2,0,3,1
131,1,103.5,7,7,4,1,0,3,0,1
11,1,92.58,12,26,4,1,2,0,1,1
36,2,147.6,9,28,4,3,0,0,3,1
104,2,96.3,4,26,4,2,0,0,0,1
33,0,135.9,3,24,4,2,0,0,0,1
3,1,110.5,12,28,4,4,0,0,0,1
18,2,111.75,10,2,4,2,2,0,0,1
48,1,109.8,9,4,4,0,2,0,1,1
39,0,91.13,1,1,4,2,2,0,1,1
6,2,95.33,8,14,4,2,1,0,0,1
58,0,140.4,6,1,4,3,0,0,3,0
232,2,106.25,10,24,4,4,1,0,0,0
0,1,90.71,9,7,4,4,1,0,0,1
7,0,84.0,3,11,2,2,0,0,0,1
50,1,83.66,2,22,4,5,2,0,3,0
85,2,113.4,10,17,4,2,1,0,0,1
46,1,79.2,11,25,4,2,1,3,0,0
204,0,133.2,12,31,4,1,1,0,3,1
147,0,128.76,10,8,3,2,2,1,0,1
60,0,167.04,9,6,4,5,2,1,3,1
2,3,169.0,3,23,4,2,0,0,3,1
117,2,149.3,5,5,4,3,0,0,3,1
74,0,85.5,4,8,4,1,0,3,0,0
35,0,71.1,3,3,4,3,1,3,0,0
194,0,102.85,9,1,4,3,1,0,0,0
4,1,144.0,5,23,3,0,1,3,0,1
2,0,65.0,5,5,2,1,0,0,0,1
250,0,90.95,10,28,4,2,2,0,0,0
190,0,109.3,5,6,4,2,2,0,1,0
33,1,0.0,4,18,4,2,1,0,0,1
6,1,65.0,11,24,2,1,0,0,0,1
12,0,80.0,1,26,2,2,0,0,0,1
1,1,103.0,3,10,4,1,0,0,0,1
180,0,112.2,8,3,4,5,2,0,3,0
33,0,77.4,10,28,3,4,1,0,3,1
76,0,80.1,3,31,4,3,0,3,0,0
55,2,88.4,11,14,4,3,1,0,0,1
20,1,74.8,2,8,4,1,1,0,0,1
5,0,85.0,2,20,4,5,2,0,0,0
77,0,198.9,8,9,4,2,0,0,5,1
8,2,101.0,6,14,4,1,0,0,0,1
3,0,77.0,9,21,3,0,1,0,0,1
33,0,95.4,3,13,4,2,2,0,3,1
164,2,145.8,8,24,4,2,0,0,0,0
5,1,124.0,9,5,4,1,0,0,0,0
146,0,91.98,6,20,4,3,1,0,0,1
44,1,106.2,4,27,4,2,0,0,0,1
1,1,153.0,8,9,4,3,2,3,5,1
34,1,139.5,10,2,4,2,2,0,3,0
55,2,109.8,8,30,4,4,0,0,0,0
85,2,134.7,6,26,4,1,2,0,3,1
30,1,15.0,1,3,4,0,1,0,1,1
15,2,102.0,12,29,4,3,1,3,0,1
42,0,129.95,3,14,4,4,1,1,3,0
101,0,186.3,6,28,4,3,0,0,5,0
40,1,87.32,6,29,4,2,0,0,0,1
281,2,79.62,12,26,4,5,1,0,0,0
52,1,84.8,2,18,4,2,0,0,0,1
20,0,231.5,9,18,4,2,2,0,5,0
49,0,86.28,3,29,4,4,0,0,4,0
49,2,120.06,3,17,4,3,1,0,3,1
48,0,67.5,3,5,4,1,2,3,0,0
32,0,115.1,4,17,4,0,1,3,0,0
11,1,65.0,2,15,2,0,1,0,0,1
3,1,120.0,10,16,4,0,1,3,0,1
30,1,150.3,1,15,4,2,0,0,5,1
3,1,67.0,6,20,2,1,1,0,0,1
20,1,109.0,6,13,4,2,1,3,0,1
3,0,106.0,12,27,4,2,0,0,0,1
88,1,207.9,9,24,4,1,2,0,5,0
3,0,146.0,4,15,4,2,0,0,3,0
3,1,169.0,8,26,4,2,0,0,0,1
14,0,0.0,5,18,4,4,0,0,0,1
205,1,94.5,8,21,4,1,2,3,0,0
180,1,85.0,7,28,4,3,1,3,0,1
67,0,137.7,4,9,4,1,1,0,3,0
103,0,124.53,5,5,4,3,1,0,3,0
122,1,101.15,7,14,4,8,2,0,0,1
7,0,79.0,12,13,2,2,0,0,0,1
41,0,107.1,4,1,4,2,0,3,0,1
52,0,90.0,11,3,4,2,0,0,0,0
13,1,85.29,8,27,4,5,2,0,1,0
35,1,71.1,3,16,4,2,0,3,0,1
1,0,65.0,11,4,2,1,0,0,0,1
0,0,80.0,10,10,3,2,1,0,0,1
17,1,90.34,12,30,4,5,2,3,0,1
21,1,129.0,10,2,4,1,2,3,0,1
72,0,67.22,3,31,4,3,0,0,0,1
0,0,9.0,10,11,4,0,2,0,0,1
72,2,85.0,11,19,4,2,0,0,0,1
6,0,65.0,10,12,2,0,1,0,0,1
124,1,96.3,6,27,4,2,1,0,0,1
3,1,96.5,11,5,4,3,0,0,1,1
255,0,72.0,11,12,4,5,2,0,1,0
48,0,80.1,3,28,4,0,1,3,0,1
0,2,225.0,8,23,4,1,0,0,3,1
255,1,84.43,10,12,4,4,0,3,0,0
171,1,93.84,7,25,4,3,1,0,3,1
15,0,40.67,2,12,3,2,1,0,0,1
6,0,67.0,9,26,2,0,1,0,0,1
71,0,127.0,9,22,3,3,0,1,0,1
170,0,114.04,9,29,4,5,2,0,0,0
13,0,88.0,12,17,4,1,1,3,0,1
53,4,97.87,11,11,4,5,2,0,3,1
8,0,0.0,10,6,1,1,0,0,0,1
92,0,96.3,4,19,4,2,0,0,0,0
1,0,105.0,8,10,4,1,1,0,0,0
86,0,174.0,12,8,4,3,0,0,5,0
82,1,81.9,4,1,4,2,1,0,0,1
33,1,181.8,9,2,4,2,2,0,5,0
227,0,92.29,8,30,4,5,2,0,0,0
39,0,88.0,11,22,4,2,0,3,0,1
66,1,68.0,12,23,3,5,2,0,0,1
145,1,0.0,7,5,4,0,0,0,0,1
190,1,99.95,7,24,4,2,2,0,0,1
261,0,106.25,11,15,4,4,0,1,0,0
8,0,160.0,11,5,3,1,0,0,0,1
79,0,85.5,3,26,4,1,1,3,0,1
44,0,94.5,10,12,4,2,1,0,0,1
81,0,65.0,3,25,3,2,1,0,0,1
10,1,90.0,8,29,4,1,2,0,0,1
17,1,97.77,8,28,4,10,4,0,0,0
11,2,90.0,8,29,4,1,0,0,0,1
29,1,154.5,10,15,4,1,1,0,3,0
57,2,116.1,10,28,4,1,0,0,0,1
49,1,124.4,10,30,4,3,2,0,3,0
19,2,156.0,8,23,4,3,0,0,3,1
12,0,101.0,4,8,4,1,0,0,0,1
4,0,181.79,9,19,2,3,1,0,4,1
89,1,96.3,4,12,4,3,0,0,0,1
15,0,85.0,2,12,4,2,0,0,0,0
6,1,97.79,9,2,4,3,2,3,0,1
110,1,108.0,10,12,4,1,0,3,0,0
28,1,91.63,10,18,4,3,0,3,0,1
1,2,189.0,12,3,4,1,1,1,0,1
18,0,97.02,6,13,4,0,1,0,3,1
57,1,62.29,2,3,4,3,0,0,0,1
2,2,101.0,3,30,4,1,0,0,0,1
5,0,94.0,11,2,2,2,0,0,3,0
21,2,145.0,9,15,4,3,2,0,0,1
3,1,0.0,1,10,4,0,0,3,0,1
24,0,38.33,2,19,3,2,1,0,0,1
125,1,99.45,7,23,4,2,2,0,0,1
41,0,58.5,12,27,3,5,1,0,0,1
2,2,145.0,9,20,4,3,2,0,0,1
122,3,187.85,5,30,4,5,1,0,5,1
99,0,92.48,10,24,4,3,1,0,0,0
138,0,47.25,8,22,3,1,2,1,0,1
143,0,90.0,8,25,3,3,0,0,0,1
0,0,98.0,8,8,4,1,2,0,0,1
125,2,90.67,7,2,4,4,2,3,0,1
10,3,162.33,9,18,4,1,2,0,0,1
220,0,104.55,12,21,4,4,1,0,3,1
79,2,148.86,7,6,4,4,1,0,3,1
0,1,95.4,3,13,4,1,2,0,3,1
21,0,95.0,10,17,2,1,1,0,0,1
34,0,198.9,4,29,4,2,2,0,5,0
3,0,107.0,3,4,4,2,0,0,0,1
23,0,156.5,9,15,4,3,1,0,0,0
12,2,124.0,9,21,4,2,1,0,0,1
90,1,85.5,4,8,4,1,0,3,0,1
251,1,81.5,8,14,4,3,2,0,1,0
26,1,91.0,1,30,4,1,1,0,0,1
184,2,128.7,10,17,4,3,1,0,3,0
0,1,96.6,8,20,4,1,1,3,3,1
13,2,127.0,6,23,4,1,0,0,3,1
34,0,76.5,10,13,3,3,0,0,0,1
33,1,0.0,10,31,4,0,0,0,0,1
51,3,150.3,7,3,4,2,2,0,0,1
79,2,162.3,4,4,4,2,1,0,5,1
245,1,58.36,12,27,4,5,2,0,0,0
102,1,63.86,4,2,4,1,2,0,0,1
0,0,31.0,3,16,3,2,0,0,1,1
45,1,112.8,4,17,4,1,2,0,3,0
79,0,126.9,5,2,4,2,1,0,0,1
98,1,69.3,11,14,4,3,1,0,0,1
78,1,115.68,8,19,4,2,1,0,1,1
1,0,75.0,3,8,2,3,0,0,3,1
115,0,60.0,2,27,4,2,2,0,0,0
126,1,80.75,9,12,3,2,1,0,0,0
245,0,128.7,10,28,4,2,1,0,0,0
18,2,98.6,5,29,4,2,2,0,0,1
115,1,99.9,7,23,4,1,0,0,0,1
145,0,177.75,10,22,4,1,1,1,0,0
23,1,120.12,5,18,4,1,0,0,3,1
172,0,125.1,10,4,4,3,0,0,0,0
211,1,88.5,8,13,4,1,2,3,0,1
7,0,68.0,6,27,3,3,1,0,0,1
23,0,149.0,6,18,4,1,2,0,0,0
104,0,150.3,8,24,4,4,0,0,3,0
1,0,86.0,9,25,3,3,2,0,0,1
84,0,96.3,7,17,4,3,2,3,0,0
120,0,140.4,6,13,4,0,1,0,3,0
130,2,6.0,3,25,1,1,0,0,0,1
2,0,75.0,9,20,3,1,2,0,3,1
204,2,93.22,8,15,4,10,5,0,0,0
207,1,106.2,5,4,4,4,0,0,0,0
109,4,131.8,7,8,4,2,0,0,0,1
199,0,98.18,12,28,4,4,2,0,3,0
147,0,90.0,12,5,4,2,1,0,0,0
87,1,117.79,2,14,3,1,2,1,0,1
4,1,133.98,11,20,4,0,1,0,5,1
73,1,107.95,4,7,4,3,1,0,3,1
64,1,130.0,5,17,2,2,0,0,0,1
87,0,80.75,5,26,3,3,0,0,0,1
182,1,120.0,10,12,4,1,0,0,0,0
1,0,80.0,11,27,3,2,1,0,0,1
124,1,94.5,5,5,4,3,0,3,0,0
82,1,133.98,11,7,4,2,1,3,0,0
50,1,99.0,3,24,4,1,0,0,0,1
88,3,125.66,12,28,4,3,0,0,3,1
80,1,76.5,7,3,4,2,1,0,0,0
172,0,102.3,8,23,4,3,0,0,0,0
14,1,155.83,8,19,4,4,2,0,3,1
233,0,86.62,8,11,4,2,0,0,1,0
2,1,87.3,1,8,4,2,1,0,0,1
